build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace
2010,3,1,181,Kortrijk,3,8500,795000,rbu66729,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8500/kortrijk/rbu66729,,1,1
,,1,223,Aalst,4,9300,525000,rbu63433,Mansion,https://immovlan.be/en/detail/mansion/for-sale/9300/aalst/rbu63433,Normal,0,1
,,0,90,Kortrijk,2,8500,309500,rwc41100,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8500/kortrijk/rwc41100,Excellent,0,1
,4,0,93,Somme-Leuze,3,5377,185000,vbd42709,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5377/somme-leuze/vbd42709,,0,1
1500,4,1,1699,Boekhoute,9,9961,2498000,rbu64791,Mansion,https://immovlan.be/en/detail/mansion/for-sale/9961/boekhoute/rbu64791,Excellent,0,1
1972,4,1,57,Somme-Leuze,1,5377,75000,vbd46462,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5377/somme-leuze/vbd46462,To renovate,0,1
2025,2,1,149,Diksmuide,3,8600,725000,rbu48000,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8600/diksmuide/rbu48000,New,0,1
,2,1,250,Brussels,3,1000,1187000,vbd46672,Master,https://immovlan.be/en/detail/master-house/for-sale/1000/brussels/vbd46672,Normal,0,1
2019,,0,160,Nieuwpoort,3,8620,1350000,rbt87068,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8620/nieuwpoort/rbt87068,New,0,1
,4,1,49,Sorinnes,1,5503,95000,vbd20265,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5503/sorinnes/vbd20265,,0,1
1910,2,1,730,Schaarbeek,6,1030,1950000,vbd49079,Master,https://immovlan.be/en/detail/master-house/for-sale/1030/schaarbeek/vbd49079,Excellent,0,1
1973,,0,39,Nieuwpoort,1,8620,189900,rbu60184,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8620/nieuwpoort/rbu60184,Normal,0,1
1975,4,1,42,Hastière-Lavaux,2,5540,72900,rbr71473,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/rbr71473,Excellent,0,1
1929,2,1,325,Schaarbeek,5,1030,490000,vbd49183,Master,https://immovlan.be/en/detail/master-house/for-sale/1030/schaarbeek/vbd49183,Normal,0,1
1976,2,0,100,De Panne,2,8660,375000,rbu64408,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8660/de-panne/rbu64408,Excellent,0,1
1975,4,1,42,Hastière-Lavaux,2,5540,69000,rbu08251,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/rbu08251,Excellent,0,1
1918,2,1,205,Anderlecht,4,1070,415000,rbu58987,Master,https://immovlan.be/en/detail/master-house/for-sale/1070/anderlecht/rbu58987,Excellent,0,1
2023,2,0,103,Desselgem,2,8792,278100,rbu58929,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8792/desselgem/rbu58929,New,0,1
1980,4,1,63,Hastière-Lavaux,1,5540,139000,vbd28419,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/vbd28419,,0,1
1930,2,1,207,Anderlecht,5,1070,399000,rbu61600,Master,https://immovlan.be/en/detail/master-house/for-sale/1070/anderlecht/rbu61600,To be renovated,0,1
2018,4,0,83,Lauwe,2,8930,319500,rbu66740,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8930/lauwe/rbu66740,Normal,0,1
2007,4,1,54,Hastière-Lavaux,1,5540,110000,vbd30077,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/vbd30077,,0,1
2025,3,1,146,Wondelgem,3,9032,465000,rbu64898,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9032/wondelgem/rbu64898,New,0,1
1909,2,1,361,Sint-Lambrechts-Woluwe,5,1200,790000,vbd46567,Master,https://immovlan.be/en/detail/master-house/for-sale/1200/sint-lambrechts-woluwe/vbd46567,Normal,0,1
,4,1,108,Hastière-Lavaux,2,5540,145000,vwd15256,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere-lavaux/vwd15256,Normal,0,1
1850,2,1,404,Sint-Joost-ten-Node,6,1210,895000,vbd46725,Master,https://immovlan.be/en/detail/master-house/for-sale/1210/sint-joost-ten-node/vbd46725,Excellent,0,1
,4,1,59,Hastière,2,5540,119000,vbd13033,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere/vbd13033,Normal,0,1
2025,3,1,113,Wondelgem,3,9032,395000,rbu64899,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9032/wondelgem/rbu64899,New,0,1
1900,2,1,242,Antwerp,4,2000,1495000,rbu59430,Master,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu59430,Excellent,0,
1979,4,1,35,Hastière,1,5540,95000,vbd41320,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5540/hastiere/vbd41320,Fully renovated,0,1
2023,3,1,159,Destelbergen,2,9070,585000,rbu59637,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9070/destelbergen/rbu59637,New,0,1
,2,1,272,Antwerp,4,2018,799000,rbu65779,Master,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu65779,Normal,0,1
1975,4,1,42,Blaimont,2,5542,69500,rbp42121,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/rbp42121,Normal,0,1
,,0,62,Sint-Niklaas,2,9100,175000,rbu61544,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9100/sint-niklaas/rbu61544,Normal,0,0
,,1,180,Antwerp,4,2020,385000,rbu65860,Master,https://immovlan.be/en/detail/master-house/for-sale/2020/antwerp/rbu65860,Normal,0,0
1977,4,1,42,Blaimont,2,5542,59000,rbt31389,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/rbt31389,Excellent,0,1
2025,,1,126,Wetteren,3,9230,,rbu65785,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9230/wetteren/rbu65785,,0,1
,,0,288,Antwerp,4,2060,749000,rbu60276,Master,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu60276,,0,1
1978,4,1,54,Blaimont,3,5542,85000,rbt31390,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/rbt31390,Excellent,0,1
2023,2,1,146,Nazareth,3,9810,547000,rbu61485,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9810/nazareth/rbu61485,New,0,1
,,1,207,Deurne,4,2100,385000,rbu65239,Master,https://immovlan.be/en/detail/master-house/for-sale/2100/deurne/rbu65239,Normal,0,1
,,1,40,Blaimont,2,5542,67000,rbu65660,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/rbu65660,,1,1
1990,,0,114,Aalter,2,9880,395000,rbu64341,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9880/aalter/rbu64341,,0,1
1950,2,1,223,Wilrijk,4,2610,650000,rbu55737,Master,https://immovlan.be/en/detail/master-house/for-sale/2610/wilrijk/rbu55737,Fully renovated,0,1
1989,4,1,54,Blaimont,3,5542,89000,vbd07646,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/vbd07646,,1,1
1993,,0,127,Eeklo,3,9900,195000,rbu65862,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9900/eeklo/rbu65862,Normal,0,0
,4,0,50,Blaimont,2,5542,70000,vbd23197,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/vbd23197,,1,1
2024,,0,150,Bassevelde,4,9968,398000,rbu62630,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/9968/bassevelde/rbu62630,,0,1
1851,3,1,347,Mechelen,5,2800,775000,rbu62459,Master,https://immovlan.be/en/detail/master-house/for-sale/2800/mechelen/rbu62459,,0,1
1975,4,1,50,Blaimont,2,5542,94500,vbd29922,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/vbd29922,,0,1
1900,,1,321,Brussels,5,1000,1195000,rbu59335,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/rbu59335,Normal,0,0
1931,4,1,253,Sint-Truiden,6,3800,430000,rbu37364,Master,https://immovlan.be/en/detail/master-house/for-sale/3800/sint-truiden/rbu37364,,0,1
,,1,360,Brussels,6,1000,1100000,rbu60823,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/rbu60823,To be renovated,0,0
2006,4,0,40,Blaimont,2,5542,65000,vbd33613,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/vbd33613,,0,1
,,1,680,Neerpelt,7,3910,1095000,rbu55841,Master,https://immovlan.be/en/detail/master-house/for-sale/3910/neerpelt/rbu55841,Fully renovated,0,1
1974,4,1,302,Membre,6,5550,599000,vbd38839,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5550/membre/vbd38839,Excellent,0,1
1900,2,0,365,Brussels,6,1000,549000,vbd34133,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd34133,To be renovated,0,1
1900,2,1,394,Liege,6,4000,500000,vbc97164,Master,https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbc97164,To renovate,0,1
,,1,185,Brussels,4,1000,620000,vbd39823,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd39823,To be renovated,0,1
,4,1,95,Gedinne,3,5575,235000,vwd14910,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5575/gedinne/vwd14910,Normal,0,1
,,0,79,Liege,1,4000,299000,vbd13880,Master,https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd13880,Fully renovated,0,1
,4,1,242,Brussels,4,1000,790000,vbd41708,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd41708,Excellent,0,1
,,1,60,Neuville,3,5600,150000,vbd31223,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/neuville/vbd31223,Normal,0,0
,2,0,270,Liege,6,4000,599000,vbd46233,Master,https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd46233,Excellent,0,1
1900,3,1,169,Brussels,4,1000,765000,vbd45433,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd45433,Normal,0,1
,,0,70,Roly,2,5600,35000,vbb99440,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/roly/vbb99440,Normal,0,0
1920,2,1,630,Liege,8,4000,625000,vbd47008,Master,https://immovlan.be/en/detail/master-house/for-sale/4000/liege/vbd47008,Normal,0,1
1930,2,1,82,Brussels,2,1000,525000,vbd48120,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd48120,Excellent,0,1
1850,4,1,231,Burdinne,5,4210,520000,vbc83394,Master,https://immovlan.be/en/detail/master-house/for-sale/4210/burdinne/vbc83394,Normal,0,1
2009,4,1,102,Roly,3,5600,215000,vbc73016,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/roly/vbc73016,Normal,0,
1920,2,1,238,Brussels,6,1000,895000,vbd48787,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd48787,Fully renovated,0,1
,,1,362,Flémalle,6,4400,430000,vbd37548,Master,https://immovlan.be/en/detail/master-house/for-sale/4400/flemalle/vbd37548,Fully renovated,0,1
,4,1,,Roly,2,5600,120000,vbd33756,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/roly/vbd33756,To be renovated,0,1
,2,1,190,Brussels,5,1000,580000,vbd49939,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd49939,,0,0
1930,4,1,208,Bassenge,4,4690,280000,vbd47090,Master,https://immovlan.be/en/detail/master-house/for-sale/4690/bassenge/vbd47090,To renovate,0,1
,4,0,76,Roly,2,5600,129000,vbd42244,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/roly/vbd42244,,0,1
,2,1,286,Brussels,7,1000,1080000,vbd50091,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd50091,,0,1
,2,1,180,Lambermont,4,4800,317000,vbd24232,Master,https://immovlan.be/en/detail/master-house/for-sale/4800/lambermont/vbd24232,Excellent,0,1
,,0,60,Villers-en-Fagne,2,5600,105000,vbd37994,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5600/villers-en-fagne/vbd37994,To be renovated,0,0
1906,3,0,360,Brussels,5,1000,1490000,vwd15443,Residence,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vwd15443,Excellent,0,1
1875,2,0,294,Verviers,6,4800,237500,vbd50035,Master,https://immovlan.be/en/detail/master-house/for-sale/4800/verviers/vbd50035,Normal,0,1
1979,4,1,50,Yves-Gomezée,1,5650,70000,vwd11145,Chalet,https://immovlan.be/en/detail/chalet/for-sale/5650/yves-gomezee/vwd11145,To be renovated,0,
,4,1,,Bersillies-l'Abbaye,1,6560,30000,vbd49672,Chalet,https://immovlan.be/en/detail/chalet/for-sale/6560/bersillies-l-abbaye/vbd49672,,0,1
1915,2,0,200,Laken,4,1020,499000,rbu31036,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/rbu31036,To be renovated,0,1
1771,3,1,300,Olne,6,4877,,vbd47089,Master,https://immovlan.be/en/detail/master-house/for-sale/4877/olne/vbd47089,To be renovated,0,1
,2,1,140,Laken,6,1020,449900,vbd46086,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46086,,0,1
,4,1,40,Blankenberge,3,8370,95000,rbu59366,Chalet,https://immovlan.be/en/detail/chalet/for-sale/8370/blankenberge/rbu59366,Excellent,0,1
1931,4,1,192,Moignelée,4,5060,149000,vbd39754,Master,https://immovlan.be/en/detail/master-house/for-sale/5060/moignelee/vbd39754,To be renovated,0,0
,4,1,77,Ramsel,3,2230,165000,rbu65796,Cottage,https://immovlan.be/en/detail/cottage/for-sale/2230/ramsel/rbu65796,Normal,0,1
2025,3,1,270,Laken,4,1020,775000,vbd46286,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46286,New,0,1
1900,2,1,214,Jambes,4,5100,445000,vbd43830,Master,https://immovlan.be/en/detail/master-house/for-sale/5100/jambes/vbd43830,,0,1
1907,4,1,270,Geel,4,2440,574000,rbu59238,Cottage,https://immovlan.be/en/detail/cottage/for-sale/2440/geel/rbu59238,Normal,0,1
2025,3,1,308,Laken,3,1020,785000,vbd46287,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46287,New,0,1
,2,1,160,Andenne,4,5300,295000,vbd43542,Master,https://immovlan.be/en/detail/master-house/for-sale/5300/andenne/vbd43542,Normal,0,1
1919,2,1,374,Dinant,7,5500,345000,vbd41843,Master,https://immovlan.be/en/detail/master-house/for-sale/5500/dinant/vbd41843,,0,
1939,4,1,134,Heusden-Zolder,3,3550,399000,rbu59311,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3550/heusden-zolder/rbu59311,,0,
2025,3,1,270,Laken,4,1020,770000,vbd46288,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46288,New,0,1
1900,4,1,664,Hanzinne,10,5621,679000,vbd19544,Master,https://immovlan.be/en/detail/master-house/for-sale/5621/hanzinne/vbd19544,Normal,0,0
1938,2,1,203,Laken,3,1020,499000,vbd46825,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd46825,Excellent,0,1
1918,4,1,301,Kinrooi,5,3640,319000,rbu64303,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3640/kinrooi/rbu64303,,0,1
2024,3,1,289,Laken,5,1020,795000,vbd47156,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd47156,Excellent,0,1
1985,4,1,350,Neeroeteren,6,3680,675000,rbu51463,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3680/neeroeteren/rbu51463,,0,1
,4,1,335,Couillet,4,6010,469000,vbd48767,Master,https://immovlan.be/en/detail/master-house/for-sale/6010/couillet/vbd48767,Normal,0,1
1928,2,1,200,Laken,5,1020,649000,vbd47729,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd47729,To renovate,0,0
1950,4,1,276,Zepperen,3,3800,335000,rbu35147,Cottage,https://immovlan.be/en/detail/cottage/for-sale/3800/zepperen/rbu35147,To be renovated,0,0
1903,4,1,580,Soignies,6,7060,480000,vbd46457,Master,https://immovlan.be/en/detail/master-house/for-sale/7060/soignies/vbd46457,To be renovated,0,1
2025,3,1,270,Laken,4,1020,775000,vbd48986,Residence,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd48986,New,0,1
,,1,746,Houdeng-Aimeries,11,7110,325000,vbd49425,Master,https://immovlan.be/en/detail/master-house/for-sale/7110/houdeng-aimeries/vbd49425,To renovate,0,1
,2,1,219,Burdinne,3,4210,175000,vbd32238,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4210/burdinne/vbd32238,,0,
1930,2,1,162,Schaarbeek,4,1030,479000,vbd20720,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd20720,Normal,0,1
,,1,320,Merdorp,4,4280,570000,vwd15564,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4280/merdorp/vwd15564,,0,1
,,1,359,Houdeng-Aimeries,7,7110,260000,vbd49426,Master,https://immovlan.be/en/detail/master-house/for-sale/7110/houdeng-aimeries/vbd49426,To renovate,0,1
1898,2,1,378,Schaarbeek,8,1030,599000,vbd32952,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd32952,Normal,0,1
,4,1,300,Herve,4,4650,839000,vbd41636,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4650/herve/vbd41636,,0,1
,2,1,283,Tournai,5,7500,495000,vbd49077,Master,https://immovlan.be/en/detail/master-house/for-sale/7500/tournai/vbd49077,Normal,0,1
1800,2,0,177,Schaarbeek,4,1030,375000,vbd34868,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd34868,To renovate,0,1
1901,2,0,319,Oostende,5,8400,349000,rbu59399,Master,https://immovlan.be/en/detail/master-house/for-sale/8400/oostende/rbu59399,Normal,0,1
1850,4,1,409,Battice,5,4651,450000,vbd30152,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4651/battice/vbd30152,Normal,0,1
,,1,135,Schoenberg,4,4782,215000,vbc93482,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4782/schoenberg/vbc93482,,0,1
1900,2,1,290,Schaarbeek,4,1030,759000,vbd38823,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd38823,Excellent,0,1
1979,2,1,54,Nieuwpoort,2,8620,210000,rbu61033,Master,https://immovlan.be/en/detail/master-house/for-sale/8620/nieuwpoort/rbu61033,Excellent,0,1
,,1,205,Andrimont,3,4821,595000,vbd41944,Cottage,https://immovlan.be/en/detail/cottage/for-sale/4821/andrimont/vbd41944,Normal,0,1
,3,1,500,Wielsbeke,4,8710,535000,rbu60866,Master,https://immovlan.be/en/detail/master-house/for-sale/8710/wielsbeke/rbu60866,Normal,0,1
1954,2,1,280,Schaarbeek,5,1030,675000,vbd45382,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd45382,,0,0
1900,3,1,127,Namur,3,5000,225000,vbd45095,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5000/namur/vbd45095,To be renovated,0,1
,,0,314,Schaarbeek,5,1030,425000,vbd46766,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd46766,To renovate,0,1
,,0,,,,,,rbu58927,,https://immovlan.be/en/detail/master-house/for-sale/8790/waregem/rbu58927,,0,
1900,3,1,127,Courrière,3,5336,225000,vbd45094,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5336/courriere/vbd45094,To be renovated,0,1
1930,,0,99,Schaarbeek,2,1030,248000,vbd47073,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47073,New,0,0
1910,2,0,152,Roeselare,3,8800,379000,rbs57529,Master,https://immovlan.be/en/detail/master-house/for-sale/8800/roeselare/rbs57529,Normal,0,1
,4,1,700,Nettinne,5,5377,495000,vbd43874,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5377/nettinne/vbd43874,To be renovated,0,
1923,2,1,564,Schaarbeek,7,1030,1950000,vbd47204,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47204,Excellent,0,1
1922,,1,290,Ieper,5,8900,485000,rbu61561,Master,https://immovlan.be/en/detail/master-house/for-sale/8900/ieper/rbu61561,To be renovated,0,0
,,1,42,Blaimont,2,5542,72000,vbd19933,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5542/blaimont/vbd19933,Excellent,1,1
,,0,214,Schaarbeek,4,1030,499000,vbd47862,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47862,Normal,0,0
1930,2,1,320,Ieper,6,8900,362000,rbu65697,Master,https://immovlan.be/en/detail/master-house/for-sale/8900/ieper/rbu65697,To be renovated,0,1
,,1,45,Blaimont,2,5542,60000,vbd35829,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5542/blaimont/vbd35829,Normal,0,1
,,0,185,Schaarbeek,4,1030,395000,vbd49240,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd49240,To be renovated,0,0
1867,2,0,1000,Ronse,10,9600,695000,rbu57828,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu57828,To be renovated,0,1
1900,4,1,256,Bièvre,3,5555,325000,vbd19761,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5555/bievre/vbd19761,Normal,0,1
2026,2,1,135,Schaarbeek,2,1030,520000,vbd49270,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd49270,New,0,1
,2,1,420,Ronse,7,9600,350000,rbu62444,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu62444,To be renovated,0,1
1900,3,1,222,Gedinne,6,5575,139000,vbd17870,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5575/gedinne/vbd17870,To be renovated,0,0
,3,1,631,Schaarbeek,6,1030,1490000,vbd49655,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd49655,Normal,0,1
1918,2,0,1500,Ronse,12,9600,1150000,rbu62638,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu62638,Normal,0,1
,4,1,200,Louette-Saint-Denis,4,5575,195000,vwd15493,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5575/louette-saint-denis/vwd15493,,0,
1925,2,1,370,Schaarbeek,6,1030,990000,vbd49782,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd49782,,0,1
,2,1,164,Ronse,5,9600,280000,rbu63441,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu63441,Excellent,0,1
1912,2,1,355,Schaarbeek,5,1030,1275000,vwd15571,Residence,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vwd15571,Excellent,0,1
,4,0,657,Gonrieux,1,5660,130000,vbc56183,Cottage,https://immovlan.be/en/detail/cottage/for-sale/5660/gonrieux/vbc56183,Normal,0,
,2,1,410,Ronse,5,9600,424000,rbu66014,Master,https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu66014,Normal,0,1
,2,1,221,Etterbeek,3,1040,899000,vbd12579,Residence,https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd12579,Normal,0,1
1899,4,1,200,Anzegem,3,8570,440000,rbu60207,Cottage,https://immovlan.be/en/detail/cottage/for-sale/8570/anzegem/rbu60207,To be renovated,0,1
1900,2,1,365,Brussels,6,1000,549000,vbd34140,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/1000/brussels/vbd34140,To be renovated,0,1
1910,2,1,306,Etterbeek,5,1040,875000,vbd32088,Residence,https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd32088,To renovate,0,1
,4,1,2000,Nieuwpoort,20,8620,,rbu64865,Cottage,https://immovlan.be/en/detail/cottage/for-sale/8620/nieuwpoort/rbu64865,Normal,0,1
1936,2,1,220,Brussels,5,1000,645000,vbd49098,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/1000/brussels/vbd49098,Normal,0,1
1921,4,1,1500,Ieper,4,8900,750000,rbu65802,Cottage,https://immovlan.be/en/detail/cottage/for-sale/8900/ieper/rbu65802,To be renovated,0,1
,4,1,242,Etterbeek,4,1040,790000,vbd43518,Residence,https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd43518,Excellent,0,1
