url;property_id;property_type;locality_name;postal_code;build_year;state;living_area;furnished;number_rooms;equipped_kitchen;terrace;facades;garden;garden_area;swimming_pool;price
https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbk04058;rbk04058;Apartment;Middelkerke;8430.0;1968.0;To be renovated;62.0;0.0;2.0;1.0;0.0;3.0;0;;0;€ 310 000,00
https://immovlan.be/en/detail/residence/for-sale/9880/aalter/rbk23491;rbk23491;Residence;Aalter;9880.0;1996.0;;;;2.0;1.0;1.0;2.0;1;;0;€ 398 000,00
https://immovlan.be/en/detail/apartment/for-sale/9880/aalter/rbk23492;rbk23492;Apartment;Aalter;9880.0;1996.0;;;;2.0;1.0;1.0;;1;;0;€ 398 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbk33848;rbk33848;Apartment;Knokke-Heist;8300.0;2018.0;;89.0;;2.0;;1.0;;0;;0;€ 499 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbk34073;rbk34073;Apartment;Knokke-Heist;8300.0;2018.0;;89.0;;2.0;;1.0;;0;;0;€ 499 000,00
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbk38482;rbk38482;Residence;Herzele;9550.0;;New;187.0;;4.0;;0.0;;1;285.0;0;€ 389 200,00
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbk38493;rbk38493;Residence;Herzele;9550.0;;New;180.0;;3.0;;;;1;285.0;0;€ 359 900,00
https://immovlan.be/en/detail/residence/for-sale/8700/aarsele/rbk43659;rbk43659;Residence;Aarsele;8700.0;;New;138.0;;3.0;;0.0;;1;432.0;0;€ 353 000,00
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbk55922;rbk55922;Apartment;Koersel;3582.0;2024.0;;77.0;;1.0;1.0;1.0;;0;;0;€ 254 500,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbl60572;rbl60572;Apartment;Knokke;8300.0;2022.0;Excellent;86.0;;2.0;1.0;1.0;;0;;0;€ 1 190 000,00
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbl97217;rbl97217;Apartment;Oostende;8400.0;1972.0;Fully renovated;98.0;;3.0;1.0;1.0;;0;;0;€ 425 000,00
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbm28186;rbm28186;Apartment;Knokke-Heist;8300.0;1964.0;;79.0;;3.0;1.0;1.0;;0;;0;€ 1 050 000,00
